cell_name,cell_specimen_name,blowout_mv_qc,electrode_0_pa_qc,recording_date_qc,seal_gohm_qc,input_resistance_mohm_qc,initial_access_resistance_mohm_qc,input_access_resistance_ratio_qc,fail_tags_qc,failed_blowout,failed_electrode_0,failed_seal,failed_input_access_resistance,failed_qc,failed_fx_long_squares,failed_fx_short_squares,failed_fx_ramps,failed_fx_chirps,failed_fx_sweep_features,upstroke_downstroke_ratio_ramp,threshold_v_ramp,width_ramp,upstroke_ramp,downstroke_ramp,width_suprathresh_ramp,trough_v_ramp,threshold_i_ramp,postap_slope_ramp,fast_trough_deltav_ramp,peak_deltav_ramp,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,upstroke_short_square,downstroke_short_square,width_suprathresh_short_square,peak_deltav_short_square,peak_ratio_chirp,peak_freq_chirp,3db_freq_chirp,peak_impedance_chirp,low_freq_impedance_chirp,sync_freq_chirp,phase_peak_chirp,phase_low_chirp,total_inductive_phase_chirp,sag,sag_area,sag_tau,v_baseline,rheobase_i,fi_fit_slope,vm_for_sag,input_resistance,input_resistance_ss,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,peak_v_rheo,width_rheo,upstroke_rheo,downstroke_rheo,width_suprathresh_rheo,trough_v_rheo,fast_trough_v_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,ir_late_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,peak_v_hero,width_hero,upstroke_hero,downstroke_hero,width_suprathresh_hero,trough_v_hero,fast_trough_v_hero,postap_slope_hero,ahp_delay_ratio_hero,sag_depol,sag_area_depol,sag_tau_depol,adapt_mean,isi_cv_mean,ir_late_mean,avg_rate_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,threshold_v_adapt_ratio,peak_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero
1245627745,H23.03.302.11.05.01.07,,15.95499992,44965.09306,6.79399424,174.929968,9.173717,0.052442226,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,4.895976571,-39.21875381,0.00124,307.071884,-62.71923068,0.0011,80.62500381,,,,,,,,,,0.116545923,0.505528867,0.081484775,-63.81348038,52,0.057084607,-85.56250763,180.4686338,160.9256314,0.034588808,0.18542,1,,5.290247039,-35.75,44.96875,0.0014,303.6329103,-57.39484527,0.00122,-57.4375,-48.53125381,-0.031214725,-48.53125381,,0.145259225,3,0.04468,0.38538,0.38538,0.145259225,,5.304562374,-36.50000381,43.65625381,0.00134,308.1443746,-58.09044231,0.00118,-50.40625,-50,-0.20467112,0.120938874,0.383879662,0.980929141,0.108472403,0.183388218,0.324359087,0.034678852,8,7.329268293,1.208955224,0.910886847,0.892898007,0.970511814,1.028199566,0.14477459,-8.906246185,-0.40625,-12.78125381,-13.49999619,80.71875,80.15625763,,3.035822708
851853053,H19.03.307.99.01.02.01.05,,61.76187515,43570.91667,2.537303296,56.19336,10.743899,0.19119517,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.424431917,-26.67500051,0.000433333,347.3541124,-243.8459679,0.000326667,-55.60208511,288.9166667,1.646990711,-28.8145841,57.41875203,1.557009685,-33.45624924,0.00038,443.2221917,-284.6624501,0.0003,66.75625229,,,,,,,,,,0.382994533,0.281456738,0.052707299,-61.29002762,290,0.275,-67.66249847,56.25011399,37.58010752,0.009792898,0.158,2,0.43058,1.435831045,-26.88750076,32.18750381,0.00042,366.3294087,-255.1340633,0.00032,-56.48749924,-56.34375381,1.575835264,-56.03125381,,0.017602178,14,0.02838,0.07124,0.07372,0.112286366,0.071558678,1.447779484,-27.67500114,32.05625153,0.0004,379.008095,-261.7857893,0.0003,-57.00625229,-56.88750458,2.571912425,0.011701857,0.143085063,0.512190234,0.037766228,0.012526855,0.071755574,0.073240225,18,1.199521149,0.952380952,0.996190734,0.984556863,1.006734845,1.004191568,0.006754772,-0.143745422,-0.118747711,-29.45625305,-29.21250343,59.07500458,59.73125267,2.32244879,19.42501943
1169279900,H22.26.414.11.55.01.09,,40.72062683,44657.95833,1.243046016,49.218864,7.375036,0.149841654,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.917613689,-28.52083524,0.000898333,494.4065044,-100.5374992,0.000753333,-50.68750127,306.4583333,-0.795307216,-20.91666857,89.10417112,4.336394927,-33.21875381,0.000785,514.9783043,-118.7572426,0.00067,92.31250381,1.632232904,4.851482128,10.55322401,0.061787229,0.037854418,3.150962619,-0.263407677,0.145726502,0.006114167,0.461820841,0.316299395,0.039776181,-56.09071732,290,0.108237986,-62.15625381,51.56243965,27.20088877,0.013348021,0.05515,1,,4.630506437,-29.09375191,59.12500381,0.000845,497.7808833,-107.5003113,0.00071,-50.90625381,-50.03125381,-0.466854469,-50.03125381,,0.016182099,9,0.030345,0.1127175,0.1159725,0.088087125,0.04755773,4.532644776,-29.90625,58.84375381,0.00082,502.9349043,-110.9583762,0.000685,-51.31250381,-50.71875,-0.31881298,0.074399531,0.283401608,0.418593398,0.070440433,0.013629435,0.097410253,0.053119095,16,1.011570418,1.101796407,0.932542018,0.862966686,0.97847154,0.985759495,0.082985349,-0.875,-0.593753815,-20.93750191,-20.8125,88.21875572,88.75000381,,11.3231048
695576844,H18.03.010.11.14.11,,-65.77749634,43229.26111,1.426836992,93.722712,6.904306,0.073667373,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.460048072,-29.67187691,0.00045,330.9366432,-226.5352196,0.00034,-53.89062881,350.9999847,1.083148494,-24.04687309,59.40625381,1.610804931,-39.89583588,0.00036,464.4491091,-288.3531474,0.000313333,75.73958842,1.024029851,3.501043311,21.00625987,0.068910658,0.067293607,0.400119236,-0.14144747,-0.001443348,0,0.124616191,0,,-65.63909149,220,0.281675384,-75.125,85.00000089,77.02808176,0.008415425,0.0266,1,,1.58564463,-31.5,34.90625381,0.00036,437.8878163,-276.1576005,0.0003,-54.34375381,-54.21875381,2.923150769,-54.21875381,,0.058345948,9,0.01988,0.1176625,0.12201,0.254835314,0.142160485,1.611869432,-33.5625,34.6875,0.00036,449.1830738,-278.6721213,0.0003,-54.06250381,-53.90625,3.001047644,0.008922323,,,,0.069581265,0.269467547,0.169975796,45,5.733744011,1.055555556,0.860215271,0.892105255,0.909417095,0.93356654,0.005209338,-0.125,-0.156253815,-22.71875381,-20.34375,66.40625381,68.25,,20.59308072
1003269690,H20.03.302.11.54.01.03,,45.41187668,43858.79583,1.844481664,107.121896,14.202515,0.132582745,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.046970518,-24.34375127,0.00074,154.2170046,-75.41056697,0.000533333,-45.52083333,186.75,-0.990292599,-19.61041514,33.1083347,2.399494629,-44.34062481,0.00066,122.679531,-62.8273019,0.00046,44.08124924,1.234868526,4.251266878,14.90444152,0.169881925,0.137570858,2.000596178,-0.186058953,0.09134388,0.002501554,0.250851423,0.573306406,0.094129299,-64.90457916,150,0.302702737,-76.62500763,108.500056,81.59518962,0.010559579,0.0417,1,,2.073804303,-28.78125191,16.39999962,0.00062,236.259173,-113.9254908,0.00048,-49.32500458,-47.71875381,-0.496096213,-47.71875381,,0.473930873,3,0.02602,0.08535,0.08535,0.473930873,,2.047302184,-29.3125,16.08124924,0.00058,228.7311386,-111.7231938,0.00048,-46.03125,-45.65625381,-0.462194209,0.02845787,0.539325356,1.378393594,0.04750363,0.189516058,0.318004755,0.084703071,30,2.971742543,1.1,0.928526578,0.959170073,0.858557291,1.154761863,0.05974026,-1.606250763,-0.374996185,-18.93750191,-16.34375381,45.18125153,45.39374924,,22.27171492
1263798528,H23.26.404.11.74.01.03,,32.20875168,45029.81042,1.025650752,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,1.98004331,-28.15625,0.00036,529.8909514,-267.6158388,0.0003,71.59375381,,,,,,,,,,0.376737446,0.591792578,0.070220888,-56.13747406,210,0.24279175,-67.03125763,98.43759239,58.51995306,0.008962019,0.01342,1,,1.933316144,-31.46875191,40.5,0.00038,498.3373753,-257.7630032,0.00032,-51.9375,-51.87500381,2.244416047,-51.87500381,-43.375,,2,0.00732,0.03,0.03,0,,1.944188913,-33.28125,41.68750381,0.00038,528.5596184,-271.8663885,0.00032,-52.75000381,-52.68750381,2.794126286,0.026,0.25205639,0.297491328,0.055988522,0.03325737,0.487132424,0.446984722,36,24.84840764,1.166666667,0.746233236,0.791298235,0.873760103,0.838345865,0.011981788,-0.062496185,-0.0625,-20.40625191,-19.40625381,71.96875191,74.96875381,,33.33333333
880976450,H19.03.313.11.05.01.04,,34.63999939,43621.19653,1.531064704,509.179776,15.969808,0.031363791,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.252410868,-42.73333613,0.00082,198.399095,-88.08213847,0.00078,-50.87708537,55.20833333,0.086929239,-4.035415649,59.21666972,2.055956905,-42.45000458,0.00074,197.6598835,-96.14009079,0.00068,53.85000515,,,,,,,,,,0.217242882,1.98779375,0.111380133,-70.04767609,50,0.303668062,-98.51249695,322.468698,237.0806058,0.021826065,0.07604,2,0.66728,2.282812802,-39.23125076,35.04375458,0.0007,292.086008,-127.9500482,0.00064,-52.41250229,-49.21250153,1.653565153,-49.36875153,-48.41250229,0.052501004,17,0.02468,0.0601325,0.06047,0.295151934,0.295959382,2.178431809,-40.01250076,16.5,0.00074,211.004457,-96.86071241,0.00068,-45.86875153,-45.78125,1.533158518,0.272289157,0.086449988,0,,0.006468569,0.140256318,0.27850281,21,0.689934892,1.111111111,0.93510069,0.924205076,0.98646881,1.092603506,0.178091463,-3.200000763,-0.087501526,-9.981250763,-5.768749237,74.27500534,56.51250076,1.498621268,141.6430595
1058174727,H20.26.408.11.52.01.02,,7.53249979,44125.88194,4.274688768,89.154304,8.3545165,0.093708505,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.603487502,-28.11458397,0.000556667,260.9726212,-162.746321,0.000391667,-60.28125381,142,-0.635899124,-31.43750318,49.78125127,1.729284103,-35.21875381,0.000525,285.714943,-165.2215171,0.000385,53.00000381,1.21206212,3.851176534,13.90424775,0.121321909,0.100095458,2.050626466,-0.165204138,0.071310677,0.002471892,0.372405857,0.720647422,0.064749023,-61.3176918,130,0.265,-73.28125,95.11081129,56.92647373,0.009361828,0.10154,5,0.18501625,1.61400988,-27.84375191,20.34375,0.000575,250.9485005,-155.4813905,0.000395,-60.71875381,-60.03125381,-0.154243098,-60.34375381,,0.009057554,15,0.05138,0.066831429,0.068105,0.07281706,0.067463883,1.602910363,-28.68750191,18.3125,0.00057,242.3779152,-151.2111474,0.0004,-59.03125,-58.50000381,-0.299146602,0.035136286,0.201478451,0.688855234,0.074573631,0.020728116,0.088029563,0.065610349,21,1.325422648,1,1.014538083,1.026329453,1.029180694,1.032258158,0.012538506,-0.6875,-0.531246185,-32.18750191,-29.81250191,48.18750191,47.00000191,6.379381838,17.96460972
794336381,H18.06.371.12.04.01.02,,36.97187424,43447.07639,2.319557888,310.030976,9.179075,0.029606961,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.079145813,-20.72291629,0.001026667,113.5262493,-104.8708153,0.000666667,-55.79375203,147.6666667,0.037361616,-34.85208575,41.56249936,2.086186457,-37.50416565,0.00068,295.6307663,-141.7040172,0.000553333,68.28124809,,,,,,,,,,0.068199992,0.598630586,,-63.33288193,59.99999619,0.588832519,-99.29999542,303.7187457,297.1126477,0.024008828,0.0524,1,,1.769628932,-30.46250153,29.55624962,0.00078,230.2516727,-130.1129681,0.00058,-59.56875229,-58.92500305,-0.283801701,-58.92500305,,0.02659538,10,0.02006,0.035491111,0.03416,0.137094485,,1.955878098,-34.52499771,31.43124962,0.0007,271.1116055,-138.613754,0.00058,-59.03125,-58.58125305,-0.298096306,0.063030845,0.332458407,1.077151406,0.036559958,0.013546295,0.108601613,0.13481665,35,1.168262654,1.057142857,0.898545397,0.945112691,0.915459839,0.971962665,0.063030845,-0.643749237,-0.449996948,-28.46250153,-24.05625534,60.01875114,65.95624733,,34.22313484
855465998,H19.03.308.99.02.06.01.05,,-27.20000076,43577.88611,2.756979968,227.532368,7.7800495,0.034193155,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.855457587,-35.59375254,0.00096,172.7904113,-93.05860457,0.000733333,-59.53125381,19.54166667,-0.451508806,-23.51458232,58.42917061,2.172352653,-40.13125038,0.00084,242.2130524,-111.4829898,0.00069,67.5187521,,,,,,,,,,0.360916495,1.2826625,0.040413717,-55.48828506,10,0.568821297,-98.30000305,277.6663899,184.2610404,0.016310074,0.17926,1,,2.006121068,-36.60000229,25.18125153,0.00092,197.6441735,-98.52056125,0.0007,-59.82500458,-59.35625458,-0.651043346,-59.35625458,,0.018215925,23,0.0148,0.042396364,0.03914,0.23078409,0.163583605,2.195483851,-39.42499924,27.30625153,0.00084,238.4727351,-108.6196717,0.00068,-59.56250381,-59.32500076,0.082475814,0.054471033,,,,0.037770741,0.307262289,0.127383687,36,1.169524176,1.255813953,0.579347117,0.713843443,0.873969853,0.715901221,0.022793837,-0.46875,-0.237503052,-22.75625229,-19.90000153,61.78125381,66.73125076,,33.89830508
1298309419,H23.03.309.12.68.08,,79.95937347,45189.95347,5.1076736,,,,Resistance ratio not available; Initial access resistance not available,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,3.830953863,-29.56250191,0.00078,469.3887526,-122.5252951,0.00064,86.87500572,,,,,,,,,,0.199833289,0.673416641,0.107706181,-57.48940659,150,0.009443099,-71.625,129.3751448,102.816064,0.037611045,0.07654,1,,3.762841919,-27.93750191,55.09375381,0.00082,430.9375361,-114.5244858,0.00066,-51.46875381,-51.09375381,0.724990334,-51.09375381,-48.75000381,,1,0.04366,,,,,3.762868476,-28.50000191,55.28125,0.00082,435.0534453,-115.6174998,0.00066,-51.06250381,-50.5,-0.680928463,,0.425580978,0.741279219,0.064806676,,0,,2,,,,,,,,-0.375,-0.562503815,-23.15625191,-21.99999809,83.03125572,83.78125191,,
1181767982,H22.26.417.11.07.01.01,,28.71125031,44715.74236,4.590163456,54.527316,19.563854,0.358789969,input_access_resistance_ratio 0.358790 above max 0.250000,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2.491786734,-31.42708333,0.000753333,340.6458513,-136.7089682,0.000653333,-51.04167048,188.5416667,0.67527802,-19.50000127,77.92708715,2.304659412,-31.53125191,0.00068,353.7060276,-153.4743163,0.0006,75.06250191,,,,,,,,,,0.149074852,0,,-59.02103806,150,0.055491993,-65.84375,48.43755439,42.88635114,0.022721681,0.17606,1,,2.558149114,-32.84375,47.0625,0.00074,357.084259,-139.5869604,0.00064,-52.40625,-52.28125381,1.098558947,-52.28125381,-48.34375,0.057033987,3,0.09214,0.32542,0.32542,0.057033987,,2.537554217,-33.5,46.68750381,0.00072,358.6456078,-141.3351507,0.00064,-52.40625,-52.28125381,0.17567195,0.005698006,0.184826791,0.680234063,,0.027367361,0.061673661,0.088398197,8,1.098096633,1.027777778,0.977142239,0.95905505,0.955450126,1.027740189,0.009435897,-0.124996185,-0.124996185,-19.43750381,-18.78125381,79.90625,80.18750381,,3.258815095
1230963389,H22.03.311.11.08.01.01,,73.99187469,44901.90069,1.700206592,190.64072,13.034781,0.068373541,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,1.914213363,-45.65625191,0.00048,413.7894318,-216.1681652,0.00042,79.34375381,,,,,,,,,,0.041288387,0,,-65.34642792,48,0.250224246,-85.84375763,156.0938209,155.2526435,0.021345149,0.15208,1,,1.857638695,-42.65625,29.65625191,0.00052,366.5030533,-197.2951221,0.00042,-67.78125763,-66.40625,-0.110780966,-66.40625,,0.01452458,15,0.02608,0.066058571,0.06818,0.104361731,0.057230597,1.880354639,-44.93750381,30.96875191,0.00048,400.846018,-213.175754,0.0004,-67.46875763,-66.43750763,0.143797322,0.030115622,0.221823007,0.771170391,0.051654369,0.046270567,0.120772298,0.056920124,35,1.627910988,1.12,0.872237077,0.904258999,0.918486179,0.92917548,0.019460363,-1.375007629,-1.03125,-23.75,-21.50000381,72.31250191,75.90625572,,19.6155355
907145156,H19.03.315.1A.01.01,,-20.48749924,43662.72361,1.048559552,204.793424,11.493861,0.05612417,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.917347546,-29.8770841,0.000606667,287.2296675,-149.8837435,0.00048,-54.35416921,44.54166412,-1.043556014,-23.06041845,60.58958562,1.967443084,-37.14375305,0.0005,366.4021752,-186.2326682,0.0004,70.2875061,,,,,,,,,,0.303598672,1.595843125,0.108627339,-63.78476715,40,0.557758613,-91.67499542,209.0707421,140.3297594,0.015631504,0.48788,1,,1.938667951,-31.00625229,31.01875114,0.0006,288.1881172,-148.6526442,0.00048,-55.31250381,-53.03125,-1.579025508,-53.03125,,0.000382275,26,0.0389,0.037872,0.03778,0.019084612,0.041688111,1.915450906,-30.06250191,31.60000229,0.00056,310.4658509,-162.0849952,0.00044,-54.99374771,-54.12500381,-0.577445229,0.097142857,0.079838827,0,,0.000335186,0.037164166,0.076849843,35,1.052287582,0.967741935,1.047547539,1.050831962,1.132229634,1.039675779,0.05007764,-2.281253815,-0.868743896,-22.02499771,-24.06250191,62.02500343,61.6625042,,26.48305085
923525828,H19.03.319.11.11.02.01,,-7.997499943,43691.74583,1.297276544,327.866336,10.550587,0.032179537,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.134118705,-42.07708359,0.000953333,223.2773056,-104.6279337,0.000786667,-64.53958384,20.29166667,0.529390946,-22.3854154,69.88958486,2.257823546,-49.00000381,0.00088,272.7104319,-120.7846523,0.00076,81.18125153,,,,,,,,,,0.171280816,2.033785625,0.271501648,-60.16822433,16,0.609479301,-99.11250305,393.2812512,307.444831,0.030366573,0.33512,2,0.49,2.133848976,-42.80000305,26.94375229,0.00094,224.7005243,-105.3029182,0.00078,-64.34375,-64.21250153,0.578439809,-64.15000916,,0.008638524,32,0.00858,0.031529677,0.03114,0.113951798,0.153583618,2.280301133,-47.91875076,27.75000191,0.0009,248.314799,-108.8956171,0.00078,-63.51250458,-63.40000153,1.325801979,0.065637066,0.173928633,0.448003867,,0.013628741,0.178794932,0.335463085,41,0.74970344,1.022727273,0.931369941,0.982136167,0.956528219,0.965634488,0.025095227,-0.131248474,-0.112503052,-21.41249847,-15.48125076,69.74375534,75.66875267,2.040816327,46.38218924
1252286500,H23.03.303.12.58.01.01,,67.08937836,44992.75417,5.970345984,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,1.857085212,-41.875,0.00044,391.3406357,-210.7284218,0.0004,71.96875191,,,,,,,,,,0.431136787,0.666320391,0.088341455,-56.39403915,100,0.282485876,-64.87500763,81.25001937,50.7315622,0.011594999,0.05804,1,,1.77651985,-34.4375,31.31250381,0.00044,367.4643757,-206.8450717,0.00038,-55.46875381,-49.96875381,-2.597430716,-49.96875381,,0.025032529,17,0.02114,0.05791125,0.06049,0.180335179,0.095993322,1.807067586,-35.46875381,29.93750191,0.00044,370.6008796,-205.0841277,0.00038,-54.5625,-49.84375,-3.816482719,0.080385852,0.376822948,0.724028438,0.131810811,0.017703181,0.183391433,0.13175434,38,1.060988192,1,0.970991122,0.991044414,0.989786557,1,0.022366288,-5.5,-4.71875,-15.53125381,-14.37499619,65.75000381,65.40625572,,31.03662322
1227890107,H22.03.310.11.59.01.03,,0.426250011,44887.98333,3.024103168,141.157792,7.3705235,0.052214783,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,2.29651344,-32.25000381,0.00042,547.6800041,-238.4832566,0.00034,77.50000763,,,,,,,,,,0.333301157,0.893395703,0.064347598,-60.71477509,90,0.049885583,-75.09375,117.9687083,73.0728322,0.024986553,0.08794,1,,2.294531116,-29.50000191,46.5,0.00042,543.6452984,-236.9308896,0.00034,-55.125,-54.96875381,1.202880912,-54.96875381,-53.03125,,2,0.03282,0.05318,0.05318,0,,2.281078998,-30.93750191,46.12500381,0.00042,553.3922717,-242.6010989,0.00034,-55.93750381,-55.78125381,1.562244726,0.019180143,0.452803552,1.027442188,0.043294445,0.257103003,0.632808386,,7,8.021060276,1.15,0.76073028,0.852289103,0.819802041,0.893470874,0.013323816,-0.156246185,-0.15625,-25.46875191,-24.84375191,76.00000191,77.06250572,,18.80406168
852485704,H19.06.353.11.05.01.04,,17.55500031,43571.87986,6.557815296,120.02404,7.4320365,0.061921233,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.235442432,-29.91874933,0.000755,262.1937368,-117.3109767,0.00066,-46.1906271,311.25,0.528921014,-13.77969027,74.19218969,2.546812332,-47.05000305,0.00072,332.3536549,-130.4978976,0.0007,89.75000763,,,,,,,,,,0.135002464,0,,-73.8490448,200,0.015,-81.82500458,62.4062717,56.11282183,0.011462152,0.07592,1,,2.636522053,-43.68124771,41,0.00074,317.1125972,-120.2768612,0.0007,-57.21250153,-51.11875153,2.911093457,-51.11875153,-41.56874847,,2,0.03944,0.0056,0.0056,0,,2.665807615,-44.04999924,43.33750153,0.00074,333.2360002,-125.0037694,0.00068,-50.13750458,-50.10000229,2.998990804,0.264808362,0.223781332,0.527209727,0.065159101,,0,,2,,,,,,,,-6.09375,-0.037502289,-7.437503815,-6.050003052,84.68124771,87.38750076,,178.5714286
1214734916,H22.26.433.11.05.01.01,,-11.90187454,44833.7,2.4767424,126.697992,21.323134,0.16829891,initial_access_resistance_mohm 21.323134 exceeds max 20.000000,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,4.483538267,-44.03125,0.00096,406.9457891,-90.76442866,0.00088,96.21875381,,,,,,,,,,0.076684542,0,,-67.75346375,100,0.027061106,-88.15625,181.4062893,169.2964126,0.039854855,0.13498,1,,4.696453023,-36.09375381,53.09375381,0.0011,387.1636905,-82.43746687,0.00092,-57.71875381,-55.4375,0.899004076,-55.4375,-54.46875,,1,0.0526,,,,,4.540825105,-37.875,52.59375381,0.00104,393.206569,-86.5936388,0.00088,-55.125,-54.96875381,0.362238048,,0.232930228,0.567675898,,0.324668985,0.17466813,,5,5.852017937,1.102040816,0.854945787,0.930492002,0.933113036,0.97507599,0.012469523,-2.281253815,-0.156246185,-19.34374619,-17.09375381,89.18750763,90.46875381,,
848610436,H19.06.352.99.01.06.01.05,,-6.320624828,43564.88403,1.164107904,232.271984,15.967408,0.068744442,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.070747682,-26.89375114,0.00056,336.1488075,-162.365884,0.00046,-48.19583511,51.125,-0.942847229,-20.37708473,66.68333499,1.771665093,-34.03125381,0.0005,349.5203193,-197.2835163,0.0004,69.98750687,,,,,,,,,,0.210573822,1.4141025,0.227737238,-59.91267776,50,0.336170206,-86.90000153,212.6389295,165.3062452,0.020631868,0.7863,1,,2.056788282,-27.08749962,41.27499771,0.00054,345.029847,-167.7517564,0.00046,-47.36875153,-46.07500076,-1.504776174,-46.07500076,-46.20000458,0.012014091,15,0.24016,0.051284286,0.04865,0.146048073,0.111340206,2.049837003,-26.67500114,41,0.00056,343.9798122,-167.8083729,0.00044,-47.64374924,-46.48750305,-1.141533565,0.035027898,0.013330587,0,,0.030514088,0.135195778,0.130838582,21,1.225453642,1.111111111,0.84653516,0.900114194,0.901469862,0.930495035,0.026272912,-1.293750763,-1.156246185,-18.98750114,-19.81250191,68.36249733,67.67500114,,21.17746717
832725918,H19.03.305.11.10.01.11,,69.85124969,43530.14583,2.590494464,130.782848,16.716661,0.12781998,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.442273208,-33.86041514,0.001106667,278.5989172,-80.93465966,0.00098,-50.90000153,116.4166667,0.048398981,-13.09583537,85.2833341,3.201218102,-39.25624847,0.00096,292.5196536,-91.37760824,0.00086,87.36250305,1.043709874,1.250372611,4.851445731,0.210053325,0.201256424,0.500149044,-0.163384244,0.029030174,0.000887749,0.212842003,1.176464219,0.190716657,-67.94087982,100,0.106034484,-87.6312561,161.7189348,129.6691859,0.029582787,0.15594,1,,3.572065784,-34.14374924,50.69374847,0.00112,283.6633946,-79.41158192,0.00098,-53.02500153,-47.29999924,-0.223256661,-47.29999924,-46.68750381,0.219407338,4,0.05986,0.24992,0.24408,0.346503534,,3.584224472,-34.73125458,49.79999924,0.00106,291.9414404,-81.45177364,0.00092,-48.37500381,-48.15625381,-0.005854082,0.140197335,0.193334252,0.842757578,0.109820674,0.156743898,0.301730343,0.072260136,7,2.319455355,1.096153846,0.882063575,0.880754267,0.923937755,0.989144187,0.187976716,-5.725002289,-0.21875,-13.15625,-13.42499924,84.83749771,84.53125381,,6.80735194
1216812361,H22.26.434.11.64.01.02,,-5.473750114,44844.73819,36.69147238,232.126,18.13579,0.078129076,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,2.199144704,-26.87500143,0.000805,136.7471627,-62.19378204,0.00069,33.14062667,,,,,,,,,,0.066611826,0.908805313,1.617384825,-61.25497437,29.99999809,0.222857538,-91.31250763,251.5623868,245.1242837,0.061462682,0.7296,2,0.1677,2.647833488,-34.34375381,11.59375095,0.00122,156.7154923,-59.1863095,0.00088,-61.18750381,-59.93750381,-1.198815492,-58.18750381,,0.004848216,18,0.09108,0.051344706,0.05164,0.089793992,0.030478955,2.808294276,-33.37500381,11.93750095,0.00118,160.3160706,-57.08663511,0.0009,-57.40625381,-56.37500381,-1.004623183,0.083477061,0.113608897,0,,0.006760302,0.076641532,0.058735302,33,1.054541963,1.016666667,0.88279688,0.965386164,0.955373406,1.027777699,0.042081227,-1.25,-1.03125,-25.59375,-23,45.93750477,45.31250477,5.963029219,20.13693113
